,APP,REQ,SENT,WORD,LEMMA,POS,DEP,TAG,Error,Error Type
1790,Food Delivery,24,64,On,on,ADP,pobj,APP-ENT,0,
1791,Food Delivery,24,64,in,in,ADP,prep,APP-QLF,0,
1792,Food Delivery,24,64,parentheses,parenthesis,NOUN,pobj,APP-QLF,0,
1793,Food Delivery,24,64,),),PUNCT,punct,O,0,
1794,Food Delivery,24,65, , ,SPACE,,O,0,
1795,Food Delivery,24,65,On,on,ADP,prep,APP-POS,0,
1796,Food Delivery,24,65,the,the,DET,det,APP-POS,0,
1797,Food Delivery,24,65,left,left,NOUN,pobj,APP-POS,0,
1798,Food Delivery,24,65,there,there,PRON,expl,APP-SHO,0,
1799,Food Delivery,24,65,should,should,VERB,aux,APP-SHO,0,
1800,Food Delivery,24,65,be,be,AUX,ROOT,APP-SHO,0,
1801,Food Delivery,24,65,a,a,DET,det,O,0,
1802,Food Delivery,24,65,minus,minus,NOUN,compound,APP-ENT,0,
1803,Food Delivery,24,65,button,button,NOUN,attr,APP-ENT,0,
1804,Food Delivery,24,65,",",",",PUNCT,punct,O,0,
1805,Food Delivery,24,65,the,the,DET,det,O,0,
1806,Food Delivery,24,65,number,number,NOUN,nsubj,APP-ENT,0,
1807,Food Delivery,24,65,",",",",PUNCT,punct,O,0,
1808,Food Delivery,24,65,and,and,CCONJ,cc,O,0,
1809,Food Delivery,24,65,a,a,DET,det,O,0,
1810,Food Delivery,24,65,plus,plus,ADJ,cc,APP-ENT,0,
1811,Food Delivery,24,65,button,button,NOUN,conj,APP-ENT,0,
1812,Food Delivery,24,65,(,(,PUNCT,punct,O,0,
1813,Food Delivery,24,65,minus,minus,NOUN,appos,APP-ENT,0,
1814,Food Delivery,24,65,and,and,CCONJ,cc,O,0,
1815,Food Delivery,24,65,plus,plus,CCONJ,conj,APP-ENT,0,
1816,Food Delivery,24,65,buttons,button,NOUN,conj,APP-ENT,0,
1817,Food Delivery,24,65,should,should,VERB,aux,O,0,
1818,Food Delivery,24,65,be,be,AUX,conj,APP-SHO,0,
1819,Food Delivery,24,65,orange,orange,ADJ,acomp,APP-QLF,0,
1820,Food Delivery,24,65,),),PUNCT,punct,O,0,
1821,Food Delivery,24,65,and,and,CCONJ,cc,O,0,
1822,Food Delivery,24,65,below,below,ADP,prep,APP-POS,0,
1823,Food Delivery,24,65,all,all,DET,pobj,APP-ENT,0,
1824,Food Delivery,24,65,of,of,ADP,prep,APP-ENT,0,
1825,Food Delivery,24,65,this,this,DET,pobj,APP-ENT,0,
1826,Food Delivery,24,65,should,should,VERB,aux,O,0,
1827,Food Delivery,24,65,be,be,AUX,conj,APP-SHO,0,
1828,Food Delivery,24,65,the,the,DET,det,O,0,
1829,Food Delivery,24,65,price,price,NOUN,attr,APP-ENT,0,
1830,Food Delivery,24,65,for,for,ADP,prep,O,0,
1831,Food Delivery,24,65,that,that,DET,det,APP-ENT,0,
1832,Food Delivery,24,65,item,item,NOUN,pobj,APP-ENT,0,
1833,Food Delivery,24,66, , ,SPACE,,O,0,
1834,Food Delivery,24,66,Then,then,ADV,advmod,O,0,
1835,Food Delivery,24,66,the,the,DET,det,O,0,
1836,Food Delivery,24,66,delivery,delivery,NOUN,compound,APP-ENT,0,
1837,Food Delivery,24,66,address,address,NOUN,nsubjpass,APP-ENT,0,
1838,Food Delivery,24,66,should,should,VERB,aux,O,0,
1839,Food Delivery,24,66,be,be,AUX,auxpass,O,0,
1840,Food Delivery,24,66,shown,show,VERB,ROOT,APP-SHO,0,
1841,Food Delivery,24,66,starting,start,VERB,xcomp,APP-QLF,0,
1842,Food Delivery,24,66,with,with,ADP,prep,O,0,
1843,Food Delivery,24,66,text,text,NOUN,pobj,APP-ENT,0,
1844,Food Delivery,24,66,',',PUNCT,punct,O,0,
1845,Food Delivery,24,66,Delivered,deliver,VERB,xcomp,APP-FIX,0,
1846,Food Delivery,24,66,To,to,ADP,aux,APP-FIX,0,
1847,Food Delivery,24,66,',',PUNCT,punct,O,0,
1848,Food Delivery,24,66,in,in,ADP,pcomp,APP-QLF,0,
1849,Food Delivery,24,66,bold,bold,ADJ,amod,APP-QLF,0,
1850,Food Delivery,24,66,followed,follow,VERB,ROOT,APP-ACT,0,
1851,Food Delivery,24,66,by,by,ADP,agent,O,0,
1852,Food Delivery,24,66,the,the,DET,det,O,0,
1853,Food Delivery,24,66,actual,actual,ADJ,amod,APP-ENT,0,
1854,Food Delivery,24,66,address,address,NOUN,pobj,APP-ENT,0,
1855,Food Delivery,24,66,on,on,ADP,prep,APP-POS,0,
1856,Food Delivery,24,66,the,the,DET,det,APP-POS,0,
1857,Food Delivery,24,66,left,left,NOUN,amod,APP-POS,0,
1858,Food Delivery,24,66,and,and,CCONJ,cc,O,0,
1859,Food Delivery,24,66,delivery,delivery,NOUN,conj,APP-ENT,0,
1860,Food Delivery,24,66,prices,price,NOUN,pobj,APP-ENT,1,singular
1861,Food Delivery,24,66,on,on,ADP,prep,APP-POS,0,
1862,Food Delivery,24,66,the,the,DET,det,APP-POS,0,
1863,Food Delivery,24,66,right,right,NOUN,pobj,APP-POS,0,
1864,Food Delivery,24,67, , ,SPACE,,O,0,
1865,Food Delivery,24,67,Then,then,ADV,advmod,O,0,
1866,Food Delivery,24,67,the,the,DET,det,O,0,
1867,Food Delivery,24,67,Tax,tax,NOUN,nsubjpass,APP-ENT,0,
1868,Food Delivery,24,67,should,should,VERB,aux,O,0,
1869,Food Delivery,24,67,be,be,AUX,auxpass,O,0,
1870,Food Delivery,24,67,shown,show,VERB,ROOT,APP-SHO,0,
1871,Food Delivery,24,67,with,with,ADP,prep,O,0,
1872,Food Delivery,24,67,word,word,NOUN,compound,APP-ENT,0,
1873,Food Delivery,24,67,Tax,Tax,PROPN,pobj,APP-FIX,0,
1874,Food Delivery,24,67,on,on,ADP,prep,APP-POS,0,
1875,Food Delivery,24,67,the,the,DET,det,APP-POS,0,
1876,Food Delivery,24,67,left,left,NOUN,pobj,APP-POS,0,
1877,Food Delivery,24,67,and,and,CCONJ,cc,O,0,
1878,Food Delivery,24,67,the,the,DET,det,O,0,
1879,Food Delivery,24,67,tax,tax,NOUN,compound,APP-ENT,0,
1880,Food Delivery,24,67,amount,amount,NOUN,conj,APP-ENT,0,
1881,Food Delivery,24,67,on,on,ADP,prep,APP-POS,0,
1882,Food Delivery,24,67,the,the,DET,det,APP-POS,0,
1883,Food Delivery,24,67,right,right,NOUN,pobj,APP-POS,0,
1884,Food Delivery,24,68, , ,SPACE,,O,0,
1885,Food Delivery,24,68,Then,then,ADV,advmod,O,0,
1886,Food Delivery,24,68,the,the,DET,det,O,0,
1887,Food Delivery,24,68,total,total,ADJ,amod,APP-ENT,0,
1888,Food Delivery,24,68,price,price,NOUN,nsubjpass,APP-ENT,0,
1889,Food Delivery,24,68,should,should,VERB,aux,O,0,
1890,Food Delivery,24,68,be,be,AUX,auxpass,O,0,
1891,Food Delivery,24,68,shown,show,VERB,ROOT,APP-SHO,0,
1892,Food Delivery,24,68,on,on,ADP,prep,APP-POS,0,
1893,Food Delivery,24,68,the,the,DET,det,APP-POS,0,
1894,Food Delivery,24,68,right,right,NOUN,pobj,APP-POS,0,
1895,Food Delivery,24,68,in,in,ADP,prep,APP-QLF,0,
1896,Food Delivery,24,68,orange,orange,NOUN,pobj,APP-QLF,0,
1897,Food Delivery,24,69, , ,SPACE,,O,0,
1898,Food Delivery,24,69,This,this,DET,nsubjpass,APP-ENT,0,
1899,Food Delivery,24,69,should,should,VERB,aux,O,0,
1900,Food Delivery,24,69,be,be,AUX,auxpass,O,0,
1901,Food Delivery,24,69,followed,follow,VERB,ROOT,APP-ACT,0,
1902,Food Delivery,24,69,by,by,ADP,agent,O,0,
1903,Food Delivery,24,69,a,a,DET,det,O,0,
1904,Food Delivery,24,69,section,section,NOUN,pobj,APP-ENT,0,
1905,Food Delivery,24,69,displaying,display,VERB,acl,APP-SHO,0,
1906,Food Delivery,24,69,the,the,DET,det,O,0,
1907,Food Delivery,24,69,payment,payment,NOUN,compound,APP-ENT,0,
1908,Food Delivery,24,69,details,detail,NOUN,dobj,APP-ENT,0,
1909,Food Delivery,24,69,starting,start,VERB,acl,APP-QLF,0,
1910,Food Delivery,24,69,with,with,ADP,prep,O,0,
1911,Food Delivery,24,69,',',PUNCT,punct,O,0,
1912,Food Delivery,24,69,Payment,Payment,PROPN,compound,APP-FIX,0,
1913,Food Delivery,24,69,Details,Details,PROPN,pobj,APP-FIX,0,
1914,Food Delivery,24,69,',',PUNCT,punct,O,0,
1915,Food Delivery,24,69,on,on,ADP,prep,APP-POS,0,
1916,Food Delivery,24,69,the,the,DET,det,APP-POS,0,
1917,Food Delivery,24,69,top,top,NOUN,pobj,APP-POS,0,
1918,Food Delivery,24,69,",",",",PUNCT,punct,O,0,
1919,Food Delivery,24,69,followed,follow,VERB,acl,APP-ACT,0,
1920,Food Delivery,24,69,by,by,ADP,agent,O,0,
1921,Food Delivery,24,69,the,the,DET,det,O,0,
1922,Food Delivery,24,69,',',PUNCT,punct,O,0,
1923,Food Delivery,24,69,Credit,Credit,PROPN,compound,APP-FIX,0,
1924,Food Delivery,24,69,Card,Card,PROPN,pobj,APP-FIX,0,
1925,Food Delivery,24,69,',',PUNCT,punct,O,0,
1926,Food Delivery,24,69,",",",",PUNCT,punct,O,0,
1927,Food Delivery,24,69,followed,follow,VERB,acl,APP-ACT,0,
1928,Food Delivery,24,69,by,by,ADP,agent,O,0,
1929,Food Delivery,24,69,the,the,DET,det,O,0,
1930,Food Delivery,24,69,credit,credit,NOUN,compound,APP-ENT,0,
1931,Food Delivery,24,69,card,card,NOUN,compound,APP-ENT,0,
1932,Food Delivery,24,69,number,number,NOUN,pobj,APP-ENT,0,
1933,Food Delivery,24,69,where,where,ADV,advmod,O,0,
1934,Food Delivery,24,69,the,the,DET,det,O,0,
1935,Food Delivery,24,69,first,first,ADJ,amod,APP-QLF,0,
1936,Food Delivery,24,69,12,12,NUM,nummod,APP-QLF,0,
1937,Food Delivery,24,69,digits,digit,NOUN,nsubjpass,APP-ENT,0,
1938,Food Delivery,24,69,are,be,AUX,auxpass,APP-ACT,0,
1939,Food Delivery,24,69,hidden,hide,VERB,relcl,APP-ACT,0,
1940,Food Delivery,24,69,and,and,CCONJ,cc,O,0,
1941,Food Delivery,24,69,only,only,ADV,advmod,O,0,
1942,Food Delivery,24,69,last,last,ADJ,amod,APP-QLF,0,
1943,Food Delivery,24,69,4,4,NUM,nummod,APP-QLF,0,
1944,Food Delivery,24,69,digits,digit,NOUN,nsubjpass,APP-ENT,0,
1945,Food Delivery,24,69,are,be,AUX,auxpass,O,0,
1946,Food Delivery,24,69,shown,show,VERB,relcl,APP-SHO,0,
1947,Food Delivery,24,70, , ,SPACE,,O,0,
1948,Food Delivery,24,70,Then,then,ADV,advmod,O,0,
1949,Food Delivery,24,70,the,the,DET,det,O,0,
1950,Food Delivery,24,70,expirations,expiration,NOUN,nsubjpass,APP-ENT,1,singular
1951,Food Delivery,24,70,of,of,ADP,prep,APP-ENT,0,
1952,Food Delivery,24,70,the,the,DET,det,APP-ENT,0,
1953,Food Delivery,24,70,card,card,NOUN,pobj,APP-ENT,0,
1954,Food Delivery,24,70,should,should,VERB,aux,O,0,
1955,Food Delivery,24,70,be,be,AUX,auxpass,O,0,
1956,Food Delivery,24,70,displayed,display,VERB,ROOT,APP-SHO,0,
1957,Food Delivery,24,70,in,in,ADP,prep,APP-POS,0,
1958,Food Delivery,24,70,front,front,NOUN,pobj,APP-POS,0,
1959,Food Delivery,24,70,of,of,ADP,prep,APP-POS,0,
1960,Food Delivery,24,70,',',PUNCT,punct,O,0,
1961,Food Delivery,24,70,EX,EX,PROPN,pobj,APP-FIX,0,
1962,Food Delivery,24,70,:,:,PUNCT,punct,APP-FIX,0,
1963,Food Delivery,24,70,',',PUNCT,punct,O,0,
1964,Food Delivery,24,71,Then,then,ADV,advmod,O,0,
1965,Food Delivery,24,71,an,an,DET,det,O,0,
1966,Food Delivery,24,71,orange,orange,ADJ,compound,APP-QLF,0,
1967,Food Delivery,24,71,button,button,NOUN,nsubjpass,APP-ENT,0,
1968,Food Delivery,24,71,should,should,VERB,aux,O,0,
1969,Food Delivery,24,71,be,be,AUX,auxpass,O,0,
1970,Food Delivery,24,71,shown,show,VERB,ROOT,APP-SHO,0,
1971,Food Delivery,24,71,for,for,ADP,prep,O,0,
1972,Food Delivery,24,71,',',PUNCT,punct,O,0,
1973,Food Delivery,24,71,Place,Place,PROPN,compound,APP-FIX,0,
1974,Food Delivery,24,71,Order,order,NOUN,pobj,APP-FIX,0,
1975,Food Delivery,24,71,',',PUNCT,punct,O,0,
1976,Food Delivery,25,72,Once,once,SCONJ,advmod,APP-IFF,0,
1977,Food Delivery,25,72,the,the,DET,det,O,0,
1978,Food Delivery,25,72,user,user,NOUN,nsubj,APP-ENT,0,
1979,Food Delivery,25,72,taps,tap,VERB,advcl,APP-INP,0,
1980,Food Delivery,25,72,on,on,ADP,prep,O,0,
1981,Food Delivery,25,72,',',PUNCT,punct,O,0,
1982,Food Delivery,25,72,Place,Place,PROPN,compound,APP-ENT,0,
1983,Food Delivery,25,72,Order,Order,PROPN,pobj,APP-ENT,0,
1984,Food Delivery,25,72,',',PUNCT,punct,O,0,
1985,Food Delivery,25,72,",",",",PUNCT,punct,O,0,
1986,Food Delivery,25,72,the,the,DET,det,O,0,
1987,Food Delivery,25,72,backend,backend,NOUN,compound,APP-ENT,0,
1988,Food Delivery,25,72,API,API,PROPN,nsubjpass,APP-ENT,0,
1989,Food Delivery,25,72,should,should,VERB,aux,O,0,
1990,Food Delivery,25,72,be,be,AUX,auxpass,O,0,
1991,Food Delivery,25,72,called,call,VERB,ROOT,APP-ACT,0,
1992,Food Delivery,25,73, , ,SPACE,,O,0,
1993,Food Delivery,25,73,A,a,DET,det,O,0,
1994,Food Delivery,25,73,progress,progress,NOUN,compound,APP-ENT,0,
1995,Food Delivery,25,73,ring,ring,NOUN,nsubjpass,APP-ENT,0,
1996,Food Delivery,25,73,should,should,VERB,aux,O,0,
1997,Food Delivery,25,73,be,be,AUX,auxpass,O,0,
1998,Food Delivery,25,73,shown,show,VERB,ROOT,APP-SHO,0,
1999,Food Delivery,25,73,and,and,CCONJ,cc,O,0,
2000,Food Delivery,25,73,the,the,DET,det,O,0,
2001,Food Delivery,25,73,screen,screen,NOUN,nsubjpass,APP-ENT,0,
2002,Food Delivery,25,73,should,should,VERB,aux,O,0,
2003,Food Delivery,25,73,be,be,AUX,auxpass,O,0,
2004,Food Delivery,25,73,grayed,gray,VERB,conj,APP-ACT,0,
2005,Food Delivery,25,73,out,out,ADP,prt,APP-ACT,0,
2006,Food Delivery,25,73,until,until,ADP,mark,APP-QLF,0,
2007,Food Delivery,25,73,the,the,DET,det,O,0,
2008,Food Delivery,25,73,API,API,PROPN,nsubj,APP-ENT,0,
2009,Food Delivery,25,73,returns,return,NOUN,advcl,APP-ACT,0,
2010,Food Delivery,25,74, , ,SPACE,,O,0,
2011,Food Delivery,25,74,Once,once,SCONJ,advmod,APP-IFF,0,
2012,Food Delivery,25,74,the,the,DET,det,O,0,
2013,Food Delivery,25,74,API,API,PROPN,nsubj,APP-ENT,0,
2014,Food Delivery,25,74,returns,return,NOUN,advcl,APP-ACT,0,
2015,Food Delivery,25,74,if,if,SCONJ,mark,APP-IFF,0,
2016,Food Delivery,25,74,order,order,NOUN,nsubjpass,APP-ENT,0,
2017,Food Delivery,25,74,is,be,AUX,auxpass,APP-ACT,0,
2018,Food Delivery,25,74,accepted,accept,VERB,advcl,APP-ACT,0,
2019,Food Delivery,25,74,",",",",PUNCT,punct,O,0,
2020,Food Delivery,25,74,a,a,DET,det,O,0,
2021,Food Delivery,25,74,message,message,NOUN,compound,APP-ENT,0,
2022,Food Delivery,25,74,box,box,NOUN,nsubjpass,APP-ENT,0,
2023,Food Delivery,25,74,should,should,VERB,aux,O,0,
2024,Food Delivery,25,74,be,be,AUX,auxpass,O,0,
2025,Food Delivery,25,74,shown,show,VERB,ROOT,APP-SHO,0,
2026,Food Delivery,25,74,saying,say,VERB,xcomp,APP-QLF,0,
2027,Food Delivery,25,74,',',PUNCT,punct,O,0,
2028,Food Delivery,25,74,Order,Order,PROPN,compound,APP-FIX,0,
2029,Food Delivery,25,74,Accepted,Accepted,PROPN,xcomp,APP-FIX,0,
2030,Food Delivery,25,74,',',PUNCT,punct,O,0,
2031,Food Delivery,25,74,with,with,ADP,prep,O,0,
2032,Food Delivery,25,74,a,a,DET,det,O,0,
2033,Food Delivery,25,74,button,button,NOUN,pobj,APP-ENT,0,
2034,Food Delivery,25,74,below,below,ADP,prep,APP-POS,0,
2035,Food Delivery,25,74,saying,say,VERB,pcomp,APP-QLF,0,
2036,Food Delivery,25,74,',',PUNCT,punct,O,0,
2037,Food Delivery,25,74,Track,Track,PROPN,compound,APP-FIX,0,
2038,Food Delivery,25,74,Delivery,Delivery,PROPN,dobj,APP-FIX,0,
2039,Food Delivery,25,74,',',PUNCT,punct,O,0,
2040,Food Delivery,26,75,Once,once,ADV,advmod,APP-IFF,0,
2041,Food Delivery,26,75,user,user,NOUN,nsubj,APP-ENT,0,
2042,Food Delivery,26,75,taps,tap,NOUN,advcl,APP-INP,0,
2043,Food Delivery,26,75,on,on,ADP,prep,O,0,
2044,Food Delivery,26,75,',',PUNCT,punct,O,0,
2045,Food Delivery,26,75,Track,Track,PROPN,compound,APP-ENT,0,
2046,Food Delivery,26,75,Order,Order,PROPN,poss,APP-ENT,0,
2047,Food Delivery,26,75,',',PUNCT,case,O,0,
2048,Food Delivery,26,75,a,a,DET,det,O,0,
2049,Food Delivery,26,75,screen,screen,NOUN,nsubjpass,APP-ENT,0,
2050,Food Delivery,26,75,should,should,VERB,aux,O,0,
2051,Food Delivery,26,75,be,be,AUX,auxpass,O,0,
2052,Food Delivery,26,75,shown,show,VERB,ROOT,APP-SHO,0,
2053,Food Delivery,26,75,where,where,ADV,advmod,O,0,
2054,Food Delivery,26,75,on,on,ADP,prep,APP-POS,0,
2055,Food Delivery,26,75,the,the,DET,det,APP-POS,0,
2056,Food Delivery,26,75,top,top,NOUN,pobj,APP-POS,0,
2057,Food Delivery,26,75,there,there,PRON,expl,APP-SHO,0,
2058,Food Delivery,26,75,is,be,AUX,ccomp,APP-SHO,0,
2059,Food Delivery,26,75,a,a,DET,det,O,0,
2060,Food Delivery,26,75,rounded,rounded,ADJ,amod,APP-QLF,0,
2061,Food Delivery,26,75,photo,photo,NOUN,attr,APP-ENT,0,
2062,Food Delivery,26,75,of,of,ADP,prep,O,0,
2063,Food Delivery,26,75,the,the,DET,det,O,0,
2064,Food Delivery,26,75,delivery,delivery,NOUN,compound,APP-ENT,0,
2065,Food Delivery,26,75,person,person,NOUN,pobj,APP-ENT,0,
2066,Food Delivery,26,75,followed,follow,VERB,acl,APP-ACT,0,
2067,Food Delivery,26,75,by,by,ADP,agent,O,0,
2068,Food Delivery,26,75,his,-PRON-,DET,poss,APP-ENT,0,
2069,Food Delivery,26,75,name,name,NOUN,pobj,APP-ENT,0,
2070,Food Delivery,26,75,in,in,ADP,prep,APP-QLF,0,
2071,Food Delivery,26,75,bold,bold,PROPN,pobj,APP-QLF,0,
2072,Food Delivery,26,75,followed,follow,VERB,acl,APP-ACT,0,
2073,Food Delivery,26,75,by,by,ADP,agent,O,0,
2074,Food Delivery,26,75,text,text,NOUN,poss,APP-ENT,0,
2075,Food Delivery,26,75,',',PUNCT,case,O,0,
2076,Food Delivery,26,75,Invoice,Invoice,PROPN,compound,APP-FIX,0,
2077,Food Delivery,26,75,No,no,INTJ,ROOT,APP-FIX,0,
2078,Food Delivery,26,75,',',PUNCT,punct,O,0,
2079,Food Delivery,26,75,and,and,CCONJ,cc,O,0,
2080,Food Delivery,26,75,the,the,DET,det,O,0,
2081,Food Delivery,26,75,actual,actual,ADJ,amod,APP-ENT,0,
2082,Food Delivery,26,75,invoice,invoice,NOUN,compound,APP-ENT,0,
2083,Food Delivery,26,75,number,number,NOUN,conj,APP-ENT,0,
2084,Food Delivery,26,75,",",",",PUNCT,punct,O,0,
2085,Food Delivery,26,75,followed,follow,VERB,acl,APP-ACT,0,
2086,Food Delivery,26,75,by,by,ADP,agent,O,0,
2087,Food Delivery,26,75,the,the,DET,det,O,0,
2088,Food Delivery,26,75,car,car,NOUN,compound,APP-ENT,0,
2089,Food Delivery,26,75,license,license,NOUN,compound,APP-ENT,0,
2090,Food Delivery,26,75,plat,plat,ADJ,compound,APP-ENT,1,spelling
2091,Food Delivery,26,75,number,number,NOUN,pobj,APP-ENT,0,
2092,Food Delivery,26,76, , ,SPACE,,O,0,
2093,Food Delivery,26,76,Below,below,ADP,advmod,APP-POS,0,
2094,Food Delivery,26,76,that,that,SCONJ,mark,APP-ENT,0,
2095,Food Delivery,26,76,there,there,PRON,expl,APP-SHO,0,
2096,Food Delivery,26,76,should,should,VERB,aux,APP-SHO,0,
2097,Food Delivery,26,76,be,be,AUX,ROOT,APP-SHO,0,
2098,Food Delivery,26,76,a,a,DET,det,O,0,
2099,Food Delivery,26,76,map,map,NOUN,attr,APP-ENT,0,
2100,Food Delivery,26,76,showing,show,VERB,acl,APP-SHO,0,
2101,Food Delivery,26,76,the,the,DET,det,O,0,
2102,Food Delivery,26,76,path,path,NOUN,dobj,APP-ENT,0,
2103,Food Delivery,26,76,from,from,ADP,prep,APP-QLF,0,
2104,Food Delivery,26,76,the,the,DET,det,O,0,
2105,Food Delivery,26,76,restaurant,restaurant,NOUN,pobj,APP-ENT,0,
2106,Food Delivery,26,76,to,to,ADP,prep,APP-QLF,0,
2107,Food Delivery,26,76,the,the,DET,det,O,0,
2108,Food Delivery,26,76,delivery,delivery,NOUN,compound,APP-ENT,0,
2109,Food Delivery,26,76,address,address,NOUN,pobj,APP-ENT,0,
2110,Food Delivery,26,76,and,and,CCONJ,cc,O,0,
2111,Food Delivery,26,76,the,the,DET,det,O,0,
2112,Food Delivery,26,76,current,current,ADJ,amod,APP-ENT,0,
2113,Food Delivery,26,76,location,location,NOUN,conj,APP-ENT,0,
2114,Food Delivery,26,76,of,of,ADP,prep,O,0,
2115,Food Delivery,26,76,the,the,DET,det,O,0,
2116,Food Delivery,26,76,driver,driver,NOUN,pobj,APP-ENT,0,
2117,Trading,27,78,When,when,ADV,advmod,APP-IFF,0,
2118,Trading,27,78,users,user,NOUN,nsubj,APP-ENT,1,singular
2119,Trading,27,78,launches,launch,VERB,advcl,APP-ACT,0,
2120,Trading,27,78,the,the,DET,det,O,0,
2121,Trading,27,78,app,app,NOUN,dobj,APP-ENT,0,
2122,Trading,27,78,",",",",PUNCT,punct,O,0,
2123,Trading,27,78,she,-PRON-,PRON,nsubjpass,APP-ENT,0,
2124,Trading,27,78,should,should,VERB,aux,O,0,
2125,Trading,27,78,be,be,AUX,auxpass,O,0,
2126,Trading,27,78,shown,show,VERB,ROOT,O,0,
2127,Trading,27,78,three,three,NUM,nummod,APP-SHO,0,
2128,Trading,27,78,options,option,NOUN,dobj,APP-QLF,0,
2129,Trading,27,78,:,:,PUNCT,punct,APP-ENT,0,
2130,Trading,27,78,A,a,NOUN,ROOT,O,0,
2131,Trading,27,79, , ,SPACE,,O,0,
2132,Trading,27,79,add,add,VERB,ROOT,APP-FIX,0,
2133,Trading,27,79,a,a,DET,det,APP-FIX,0,
2134,Trading,27,79,new,new,ADJ,amod,APP-FIX,0,
2135,Trading,27,79,trade,trade,NOUN,dobj,APP-FIX,0,
2136,Trading,27,79,",",",",PUNCT,punct,O,0,
2137,Trading,27,79,B,b,NOUN,npadvmod,APP-FIX,0,
2138,Trading,27,80, , ,SPACE,,O,0,
2139,Trading,27,80,List,List,PROPN,ROOT,APP-FIX,0,
2140,Trading,27,80,of,of,ADP,prep,APP-FIX,0,
2141,Trading,27,80,owned,own,VERB,amod,APP-FIX,0,
2142,Trading,27,80,stocks,stock,NOUN,compound,APP-FIX,0,
2143,Trading,27,80,C,C,PROPN,pobj,APP-FIX,0,
2144,Trading,27,81, , ,SPACE,,O,0,
2145,Trading,27,81,View,View,PROPN,compound,APP-FIX,0,
2146,Trading,27,81,trade,trade,NOUN,compound,APP-FIX,0,
2147,Trading,27,81,history,history,NOUN,ROOT,APP-FIX,0,
2148,Trading,28,82,If,if,SCONJ,mark,APP-IFF,0,
2149,Trading,28,82,user,user,NOUN,nsubj,APP-ENT,0,
2150,Trading,28,82,selects,select,VERB,advcl,APP-INP,0,
2151,Trading,28,82,A,a,DET,det,APP-ENT,0,
2152,Trading,28,82, , ,SPACE,,O,0,
2153,Trading,28,82,list,list,NOUN,nsubjpass,APP-ENT,0,
2154,Trading,28,82,of,of,ADP,prep,O,0,
2155,Trading,28,82,stocks,stock,NOUN,pobj,APP-ENT,0,
2156,Trading,28,82,should,should,VERB,aux,O,0,
2157,Trading,28,82,be,be,AUX,auxpass,O,0,
2158,Trading,28,82,shown,show,VERB,ROOT,APP-SHO,0,
2159,Trading,28,82,and,and,CCONJ,cc,O,0,
2160,Trading,28,82,the,the,DET,det,O,0,
2161,Trading,28,82,user,user,NOUN,nsubjpass,APP-ENT,0,
2162,Trading,28,82,should,should,VERB,aux,O,0,
2163,Trading,28,82,be,be,AUX,auxpass,O,0,
2164,Trading,28,82,asked,ask,VERB,conj,APP-INP,0,
2165,Trading,28,82,the,the,DET,det,APP-INP,1,other
2166,Trading,28,82,select,select,ADJ,amod,APP-INP,0,
2167,Trading,28,82,one,one,NUM,dobj,APP-ENT,0,
2168,Trading,28,82,by,by,ADP,prep,O,0,
2169,Trading,28,82,typing,type,VERB,pcomp,APP-INP,0,
2170,Trading,28,82,the,the,DET,det,O,0,
2171,Trading,28,82,stock,stock,NOUN,compound,APP-ENT,0,
2172,Trading,28,82,name,name,NOUN,dobj,APP-ENT,0,
2173,Trading,29,83,After,after,ADP,prep,APP-IFF,0,
2174,Trading,29,83,selecting,select,VERB,pcomp,APP-ACT,0,
2175,Trading,29,83,the,the,DET,det,O,0,
2176,Trading,29,83,stock,stock,NOUN,dobj,APP-ENT,0,
2177,Trading,29,83,",",",",PUNCT,punct,O,0,
2178,Trading,29,83,user,user,NOUN,nsubjpass,APP-ENT,0,
2179,Trading,29,83,should,should,VERB,aux,O,0,
2180,Trading,29,83,be,be,AUX,auxpass,APP-INP,0,
2181,Trading,29,83,asked,ask,VERB,ROOT,APP-INP,0,
2182,Trading,29,83,for,for,ADP,prep,O,0,
2183,Trading,29,83,the,the,DET,det,O,0,
2184,Trading,29,83,number,number,NOUN,pobj,APP-ENT,0,
2185,Trading,29,83,of,of,ADP,prep,O,0,
2186,Trading,29,83,share,share,NOUN,pobj,APP-ENT,0,
2187,Trading,29,83,she,-PRON-,PRON,nsubj,O,0,
2188,Trading,29,83,would,would,VERB,aux,O,0,
2189,Trading,29,83,like,like,VERB,relcl,O,0,
2190,Trading,29,83,to,to,PART,aux,O,0,
2191,Trading,29,83,buy,buy,VERB,xcomp,APP-ACT,0,
2192,Trading,30,84,After,after,ADP,prep,APP-IFF,0,
2193,Trading,30,84,selecting,select,VERB,pcomp,APP-ACT,0,
2194,Trading,30,84,the,the,DET,det,O,0,
2195,Trading,30,84,number,number,NOUN,dobj,APP-ENT,0,
2196,Trading,30,84,of,of,ADP,prep,O,0,
2197,Trading,30,84,shares,share,NOUN,pobj,APP-ENT,0,
2198,Trading,30,84,",",",",PUNCT,punct,O,0,
2199,Trading,30,84,the,the,DET,det,O,0,
2200,Trading,30,84,total,total,ADJ,amod,APP-ENT,0,
2201,Trading,30,84,price,price,NOUN,nsubjpass,APP-ENT,0,
2202,Trading,30,84,of,of,ADP,prep,O,0,
2203,Trading,30,84,stocks,stock,NOUN,pobj,APP-ENT,0,
