,APP,REQ,SENT,WORD,LEMMA,POS,DEP,TAG7,,,APP,REQ,SENT,WORD,POS,TAG1,TAG2,TAG3,TAG4,TAG5,TAG6,TAG7
1959,Food Delivery,24,70,of,of,ADP,prep,APP-POS,,1893,Food Delivery,24,70,of,IN,0,,,,,,O
1960,Food Delivery,24,70,',',PUNCT,punct,O,,1894,Food Delivery,24,70,',',0,,,,,,APP-FIX
1961,Food Delivery,24,70,EX,EX,PROPN,pobj,APP-FIX,,1895,Food Delivery,24,70,EX,NNS,0,,,,,,APP-FIX
1962,Food Delivery,24,70,:,:,PUNCT,punct,APP-FIX,,1896,Food Delivery,24,70,:,:,0,,,,,,O
1963,Food Delivery,24,70,',',PUNCT,punct,O,,1897,Food Delivery,24,70,',',0,,,,,,O
1964,Food Delivery,24,71,Then,then,ADV,advmod,O,,1898,Food Delivery,24,71,Then,RB,0,,,,,,O
1965,Food Delivery,24,71,an,an,DET,det,O,,1899,Food Delivery,24,71,an,DT,0,,,,,,APP-ENT
1966,Food Delivery,24,71,orange,orange,ADJ,compound,APP-QLF,,1900,Food Delivery,24,71,orange,NN,0,,,,,,APP-POS
1967,Food Delivery,24,71,button,button,NOUN,nsubjpass,APP-ENT,,1901,Food Delivery,24,71,button,NN,0,,,,,,APP-QLF
1968,Food Delivery,24,71,should,should,VERB,aux,O,,1902,Food Delivery,24,71,should,MD,0,,,,,,O
1969,Food Delivery,24,71,be,be,AUX,auxpass,O,,1903,Food Delivery,24,71,be,VB,0,,,,,,APP-FIX
1970,Food Delivery,24,71,shown,show,VERB,ROOT,APP-SHO,,1904,Food Delivery,24,71,shown,VBN,0,,,,,,APP-FIX
1971,Food Delivery,24,71,for,for,ADP,prep,O,,1905,Food Delivery,24,71,for,IN,0,,,,,,O
1972,Food Delivery,24,71,',',PUNCT,punct,O,,1906,Food Delivery,24,71,',POS,0,,,,,,APP-IFF
1973,Food Delivery,24,71,Place,Place,PROPN,compound,APP-FIX,,1907,Food Delivery,24,71,Place,NN,0,,,,,,APP-ENT
1974,Food Delivery,24,71,Order,order,NOUN,pobj,APP-FIX,,1908,Food Delivery,24,71,Order,NNP,0,,,,,,APP-INP
1975,Food Delivery,24,71,',',PUNCT,punct,O,,1909,Food Delivery,24,71,',POS,0,,,,,,O
1976,Food Delivery,25,72,Once,once,SCONJ,advmod,APP-IFF,,1910,Food Delivery,25,72,Once,RB,0,,,,,,O
1977,Food Delivery,25,72,the,the,DET,det,O,,1911,Food Delivery,25,72,the,DT,0,,,,,,APP-ENT
1978,Food Delivery,25,72,user,user,NOUN,nsubj,APP-ENT,,1912,Food Delivery,25,72,user,NN,0,,,,,,APP-ENT
1979,Food Delivery,25,72,taps,tap,VERB,advcl,APP-INP,,1913,Food Delivery,25,72,taps,NN,0,,,,,,O
1980,Food Delivery,25,72,on,on,ADP,prep,O,,1914,Food Delivery,25,72,on,IN,0,,,,,,O
1981,Food Delivery,25,72,',',PUNCT,punct,O,,1915,Food Delivery,25,72,',POS,0,,,,,,APP-ENT
1982,Food Delivery,25,72,Place,Place,PROPN,compound,APP-ENT,,1916,Food Delivery,25,72,Place,NN,0,,,,,,O
1983,Food Delivery,25,72,Order,Order,PROPN,pobj,APP-ENT,,1917,Food Delivery,25,72,Order,NNP,0,,,,,,O
1984,Food Delivery,25,72,',',PUNCT,punct,O,,1918,Food Delivery,25,72,',POS,0,,,,,,APP-SHO
1985,Food Delivery,25,72,",",",",PUNCT,punct,O,,1919,Food Delivery,25,72,",",",",0,,,,,,O
1986,Food Delivery,25,72,the,the,DET,det,O,,1920,Food Delivery,25,72,the,DT,0,,,,,,APP-POS
1987,Food Delivery,25,72,backend,backend,NOUN,compound,APP-ENT,,1921,Food Delivery,25,72,backend,NN,0,,,,,,APP-POS
1988,Food Delivery,25,72,API,API,PROPN,nsubjpass,APP-ENT,,1922,Food Delivery,25,72,API,NNP,0,,,,,,APP-POS
1989,Food Delivery,25,72,should,should,VERB,aux,O,,1923,Food Delivery,25,72,should,MD,0,,,,,,APP-SHO
1990,Food Delivery,25,72,be,be,AUX,auxpass,O,,1924,Food Delivery,25,72,be,VB,0,,,,,,APP-SHO
1991,Food Delivery,25,72,called,call,VERB,ROOT,APP-ACT,,1925,Food Delivery,25,72,called,VBN,0,,,,,,O
1992,Food Delivery,25,73, , ,SPACE,,O,,,,,, ,,0,,,,,,APP-QLF
1993,Food Delivery,25,73,A,a,DET,det,O,,1926,Food Delivery,25,73,A,DT,0,,,,,,APP-ENT
1994,Food Delivery,25,73,progress,progress,NOUN,compound,APP-ENT,,1927,Food Delivery,25,73,progress,NN,0,,,,,,O
1995,Food Delivery,25,73,ring,ring,NOUN,nsubjpass,APP-ENT,,1928,Food Delivery,25,73,ring,NN,0,,,,,,O
1996,Food Delivery,25,73,should,should,VERB,aux,O,,1929,Food Delivery,25,73,should,MD,0,,,,,,APP-ENT
1997,Food Delivery,25,73,be,be,AUX,auxpass,O,,1930,Food Delivery,25,73,be,VB,0,,,,,,APP-ENT
1998,Food Delivery,25,73,shown,show,VERB,ROOT,APP-SHO,,1931,Food Delivery,25,73,shown,VBN,0,,,,,,APP-ACT
1999,Food Delivery,25,73,and,and,CCONJ,cc,O,,1932,Food Delivery,25,73,and,CC,0,,,,,,O
2000,Food Delivery,25,73,the,the,DET,det,O,,1933,Food Delivery,25,73,the,DT,0,,,,,,APP-ENT
2001,Food Delivery,25,73,screen,screen,NOUN,nsubjpass,APP-ENT,,1934,Food Delivery,25,73,screen,NN,0,,,,,,APP-ENT
2002,Food Delivery,25,73,should,should,VERB,aux,O,,1935,Food Delivery,25,73,should,MD,0,,,,,,APP-QLF
2003,Food Delivery,25,73,be,be,AUX,auxpass,O,,1936,Food Delivery,25,73,be,VB,0,,,,,,APP-QLF
2004,Food Delivery,25,73,grayed,gray,VERB,conj,APP-ACT,,1937,Food Delivery,25,73,grayed,VBN,0,,,,,,APP-ACT
2005,Food Delivery,25,73,out,out,ADP,prt,APP-ACT,,1938,Food Delivery,25,73,out,RP,0,,,,,,O
2006,Food Delivery,25,73,until,until,ADP,mark,APP-QLF,,1939,Food Delivery,25,73,until,IN,0,,,,,,APP-ENT
2007,Food Delivery,25,73,the,the,DET,det,O,,1940,Food Delivery,25,73,the,DT,0,,,,,,O
2008,Food Delivery,25,73,API,API,PROPN,nsubj,APP-ENT,,1941,Food Delivery,25,73,API,NNP,0,,,,,,APP-FIX
2009,Food Delivery,25,73,returns,return,NOUN,advcl,APP-ACT,,1942,Food Delivery,25,73,returns,NN,0,,,,,,APP-FIX
2010,Food Delivery,25,74, , ,SPACE,,O,,,,,, ,,0,,,,,,O
2011,Food Delivery,25,74,Once,once,SCONJ,advmod,APP-IFF,,1943,Food Delivery,25,74,Once,RB,0,,,,,,O
2012,Food Delivery,25,74,the,the,DET,det,O,,1944,Food Delivery,25,74,the,DT,0,,,,,,O
2013,Food Delivery,25,74,API,API,PROPN,nsubj,APP-ENT,,1945,Food Delivery,25,74,API,NNP,0,,,,,,APP-ENT
2014,Food Delivery,25,74,returns,return,NOUN,advcl,APP-ACT,,1946,Food Delivery,25,74,returns,NN,0,,,,,,APP-ENT
2015,Food Delivery,25,74,if,if,SCONJ,mark,APP-IFF,,1947,Food Delivery,25,74,if,IN,0,,,,,,APP-ENT
2016,Food Delivery,25,74,order,order,NOUN,nsubjpass,APP-ENT,,1948,Food Delivery,25,74,order,NN,0,,,,,,O
2017,Food Delivery,25,74,is,be,AUX,auxpass,APP-ACT,,1949,Food Delivery,25,74,is,VBZ,0,,,,,,APP-ACT
2018,Food Delivery,25,74,accepted,accept,VERB,advcl,APP-ACT,,1950,Food Delivery,25,74,accepted,VBN,0,,,,,,O
2019,Food Delivery,25,74,",",",",PUNCT,punct,O,,1951,Food Delivery,25,74,",",",",0,,,,,,O
2020,Food Delivery,25,74,a,a,DET,det,O,,1952,Food Delivery,25,74,a,DT,0,,,,,,APP-ENT
2021,Food Delivery,25,74,message,message,NOUN,compound,APP-ENT,,1953,Food Delivery,25,74,message,NN,0,,,,,,APP-ENT
2022,Food Delivery,25,74,box,box,NOUN,nsubjpass,APP-ENT,,1954,Food Delivery,25,74,box,NN,0,,,,,,APP-ENT
2023,Food Delivery,25,74,should,should,VERB,aux,O,,1955,Food Delivery,25,74,should,MD,0,,,,,,APP-ENT
2024,Food Delivery,25,74,be,be,AUX,auxpass,O,,1956,Food Delivery,25,74,be,VB,0,,,,,,APP-POS
2025,Food Delivery,25,74,shown,show,VERB,ROOT,APP-SHO,,1957,Food Delivery,25,74,shown,VBN,0,,,,,,APP-ENT
2026,Food Delivery,25,74,saying,say,VERB,xcomp,APP-QLF,,1958,Food Delivery,25,74,saying,VBG,0,,,,,,APP-SHO
2027,Food Delivery,25,74,',',PUNCT,punct,O,,1959,Food Delivery,25,74,',POS,0,,,,,,APP-SHO
2028,Food Delivery,25,74,Order,Order,PROPN,compound,APP-FIX,,1960,Food Delivery,25,74,Order,RBR,0,,,,,,APP-SHO
2029,Food Delivery,25,74,Accepted,Accepted,PROPN,xcomp,APP-FIX,,1961,Food Delivery,25,74,Accepted,NNP,0,,,,,,O
2030,Food Delivery,25,74,',',PUNCT,punct,O,,1962,Food Delivery,25,74,',POS,0,,,,,,APP-ENT
2031,Food Delivery,25,74,with,with,ADP,prep,O,,1963,Food Delivery,25,74,with,IN,0,,,,,,APP-SHO
2032,Food Delivery,25,74,a,a,DET,det,O,,1964,Food Delivery,25,74,a,DT,0,,,,,,O
2033,Food Delivery,25,74,button,button,NOUN,pobj,APP-ENT,,1965,Food Delivery,25,74,button,NN,0,,,,,,APP-ENT
2034,Food Delivery,25,74,below,below,ADP,prep,APP-POS,,1966,Food Delivery,25,74,below,IN,0,,,,,,APP-QLF
2035,Food Delivery,25,74,saying,say,VERB,pcomp,APP-QLF,,1967,Food Delivery,25,74,saying,VBG,0,,,,,,O
2036,Food Delivery,25,74,',',PUNCT,punct,O,,1968,Food Delivery,25,74,',POS,0,,,,,,APP-ENT
2037,Food Delivery,25,74,Track,Track,PROPN,compound,APP-FIX,,1969,Food Delivery,25,74,Track,CD,0,,,,,,APP-QLF
2038,Food Delivery,25,74,Delivery,Delivery,PROPN,dobj,APP-FIX,,1970,Food Delivery,25,74,Delivery,NNP,0,,,,,,O
2039,Food Delivery,25,74,',',PUNCT,punct,O,,1971,Food Delivery,25,74,',POS,0,,,,,,APP-ENT
2040,Food Delivery,26,75,Once,once,ADV,advmod,APP-IFF,,1972,Food Delivery,26,75,Once,RB,0,,,,,,APP-ENT
2041,Food Delivery,26,75,user,user,NOUN,nsubj,APP-ENT,,1973,Food Delivery,26,75,user,JJ,0,,,,,,O
2042,Food Delivery,26,75,taps,tap,NOUN,advcl,APP-INP,,1974,Food Delivery,26,75,taps,NN,0,,,,,,O
2043,Food Delivery,26,75,on,on,ADP,prep,O,,1975,Food Delivery,26,75,on,IN,0,,,,,,APP-ENT
2044,Food Delivery,26,75,',',PUNCT,punct,O,,1976,Food Delivery,26,75,',POS,0,,,,,,APP-ENT
2045,Food Delivery,26,75,Track,Track,PROPN,compound,APP-ENT,,1977,Food Delivery,26,75,Track,JJ,0,,,,,,O
2046,Food Delivery,26,75,Order,Order,PROPN,poss,APP-ENT,,1978,Food Delivery,26,75,Order,NNP,0,,,,,,O
2047,Food Delivery,26,75,',',PUNCT,case,O,,1979,Food Delivery,26,75,',POS,0,,,,,,APP-ENT
2048,Food Delivery,26,75,a,a,DET,det,O,,1980,Food Delivery,26,75,a,DT,0,,B-APP-IFF,B-APP-EVT,B-APP-IFF,O,APP-IFF
2049,Food Delivery,26,75,screen,screen,NOUN,nsubjpass,APP-ENT,,1981,Food Delivery,26,75,screen,NN,0,,O,I-APP-EVT,B-APP-PRE,O,APP-ENT
2050,Food Delivery,26,75,should,should,VERB,aux,O,,1982,Food Delivery,26,75,should,MD,0,,B-APP-STA,I-APP-EVT,I-APP-PRE,EVT-APP,APP-ACT
2051,Food Delivery,26,75,be,be,AUX,auxpass,O,,1983,Food Delivery,26,75,be,VB,0,,I-APP-STA,I-APP-EVT,I-APP-PRE,O,O
2052,Food Delivery,26,75,shown,show,VERB,ROOT,APP-SHO,,1984,Food Delivery,26,75,shown,VBN,0,,I-APP-STA,I-APP-EVT,I-APP-PRE,O,APP-ENT
2053,Food Delivery,26,75,where,where,ADV,advmod,O,,1985,Food Delivery,26,75,where,WRB,0,,O,O,I-APP-PRE,O,O
2054,Food Delivery,26,75,on,on,ADP,prep,APP-POS,,1986,Food Delivery,26,75,on,IN,0,,B-APP-ALG,B-APP-OUT,B-APP-CON,O,APP-ENT
2055,Food Delivery,26,75,the,the,DET,det,APP-POS,,1987,Food Delivery,26,75,the,DT,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,O
2056,Food Delivery,26,75,top,top,NOUN,pobj,APP-POS,,1988,Food Delivery,26,75,top,NN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,O
2057,Food Delivery,26,75,there,there,PRON,expl,APP-SHO,,1989,Food Delivery,26,75,there,EX,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,EVT-APP,O
2058,Food Delivery,26,75,is,be,AUX,ccomp,APP-SHO,,1990,Food Delivery,26,75,is,VBZ,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-SHO
2059,Food Delivery,26,75,a,a,DET,det,O,,1991,Food Delivery,26,75,a,DT,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-QLF
2060,Food Delivery,26,75,rounded,rounded,ADJ,amod,APP-QLF,,1992,Food Delivery,26,75,rounded,JJ,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-ENT
2061,Food Delivery,26,75,photo,photo,NOUN,attr,APP-ENT,,1993,Food Delivery,26,75,photo,NN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,O
2062,Food Delivery,26,75,of,of,ADP,prep,O,,1994,Food Delivery,26,75,of,IN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-FIX
2063,Food Delivery,26,75,the,the,DET,det,O,,1995,Food Delivery,26,75,the,DT,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-FIX
2064,Food Delivery,26,75,delivery,delivery,NOUN,compound,APP-ENT,,1996,Food Delivery,26,75,delivery,NN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-FIX
2065,Food Delivery,26,75,person,person,NOUN,pobj,APP-ENT,,1997,Food Delivery,26,75,person,NN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-FIX
2066,Food Delivery,26,75,followed,follow,VERB,acl,APP-ACT,,1998,Food Delivery,26,75,followed,VBN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,O
2067,Food Delivery,26,75,by,by,ADP,agent,O,,1999,Food Delivery,26,75,by,IN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-FIX
2068,Food Delivery,26,75,his,-PRON-,DET,poss,APP-ENT,,2000,Food Delivery,26,75,his,PRP$,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-FIX
2069,Food Delivery,26,75,name,name,NOUN,pobj,APP-ENT,,2001,Food Delivery,26,75,name,NN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-FIX
2070,Food Delivery,26,75,in,in,ADP,prep,APP-QLF,,2002,Food Delivery,26,75,in,IN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-FIX
2071,Food Delivery,26,75,bold,bold,PROPN,pobj,APP-QLF,,2003,Food Delivery,26,75,bold,NN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-FIX
2072,Food Delivery,26,75,followed,follow,VERB,acl,APP-ACT,,2004,Food Delivery,26,75,followed,VBN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-FIX
2073,Food Delivery,26,75,by,by,ADP,agent,O,,2005,Food Delivery,26,75,by,IN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-FIX
2074,Food Delivery,26,75,text,text,NOUN,poss,APP-ENT,,2006,Food Delivery,26,75,text,JJ,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-FIX
2075,Food Delivery,26,75,',',PUNCT,case,O,,2007,Food Delivery,26,75,',POS,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-FIX
2076,Food Delivery,26,75,Invoice,Invoice,PROPN,compound,APP-FIX,,2008,Food Delivery,26,75,Invoice,NNP,0,,B-APP-IFF,O,B-APP-IFF,O,APP-IFF
2077,Food Delivery,26,75,No,no,INTJ,ROOT,APP-FIX,,2009,Food Delivery,26,75,No,NNP,0,,B-APP-USR,B-APP-EVT,B-APP-PRE,O,APP-ENT
2078,Food Delivery,26,75,',',PUNCT,punct,O,,2010,Food Delivery,26,75,',POS,0,,I-APP-USR,I-APP-EVT,I-APP-PRE,EVT-USR,APP-INP
2079,Food Delivery,26,75,and,and,CCONJ,cc,O,,2011,Food Delivery,26,75,and,CC,0,,I-APP-USR,I-APP-EVT,I-APP-PRE,O,APP-ENT
2080,Food Delivery,26,75,the,the,DET,det,O,,2012,Food Delivery,26,75,the,DT,0,,B-APP-ALG,B-APP-OUT,B-APP-CON,O,APP-ENT
2081,Food Delivery,26,75,actual,actual,ADJ,amod,APP-ENT,,2013,Food Delivery,26,75,actual,JJ,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,O
2082,Food Delivery,26,75,invoice,invoice,NOUN,compound,APP-ENT,,2014,Food Delivery,26,75,invoice,NN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-ENT
2083,Food Delivery,26,75,number,number,NOUN,conj,APP-ENT,,2015,Food Delivery,26,75,number,NN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,O
2084,Food Delivery,26,75,",",",",PUNCT,punct,O,,2016,Food Delivery,26,75,",",",",0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,O
2085,Food Delivery,26,75,followed,follow,VERB,acl,APP-ACT,,2017,Food Delivery,26,75,followed,VBN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,EVT-APP,APP-SHO
2086,Food Delivery,26,75,by,by,ADP,agent,O,,2018,Food Delivery,26,75,by,IN,0,,O,O,I-APP-CON,O,O
2087,Food Delivery,26,75,the,the,DET,det,O,,2019,Food Delivery,26,75,the,DT,0,,B-APP-USR,O,I-APP-CON,O,O
2088,Food Delivery,26,75,car,car,NOUN,compound,APP-ENT,,2020,Food Delivery,26,75,car,NN,0,,I-APP-USR,B-APP-OUT,I-APP-CON,O,APP-ENT
2089,Food Delivery,26,75,license,license,NOUN,compound,APP-ENT,,2021,Food Delivery,26,75,license,NN,0,,I-APP-USR,I-APP-OUT,I-APP-CON,O,O
2090,Food Delivery,26,75,plat,plat,ADJ,compound,APP-ENT,,2022,Food Delivery,26,75,plate,NN,1,spelling,I-APP-USR,I-APP-OUT,I-APP-CON,O,O
2091,Food Delivery,26,75,number,number,NOUN,pobj,APP-ENT,,2023,Food Delivery,26,75,number,NN,0,,I-APP-USR,I-APP-OUT,I-APP-CON,EVT-APP,APP-INP
2092,Food Delivery,26,76, , ,SPACE,,O,,,,,, ,,0,,I-APP-USR,I-APP-OUT,I-APP-CON,O,APP-INP
2093,Food Delivery,26,76,Below,below,ADP,advmod,APP-POS,,2024,Food Delivery,26,76,Below,IN,0,,I-APP-USR,I-APP-OUT,I-APP-CON,O,APP-INP
2094,Food Delivery,26,76,that,that,SCONJ,mark,APP-ENT,,2025,Food Delivery,26,76,that,DT,0,,I-APP-USR,I-APP-OUT,I-APP-CON,O,APP-ENT
2095,Food Delivery,26,76,there,there,PRON,expl,APP-SHO,,2026,Food Delivery,26,76,there,EX,0,,I-APP-USR,I-APP-OUT,I-APP-CON,O,O
2096,Food Delivery,26,76,should,should,VERB,aux,APP-SHO,,2027,Food Delivery,26,76,should,MD,0,,I-APP-USR,I-APP-OUT,I-APP-CON,EVT-USR,APP-INP
2097,Food Delivery,26,76,be,be,AUX,ROOT,APP-SHO,,2028,Food Delivery,26,76,be,VB,0,,I-APP-USR,I-APP-OUT,I-APP-CON,O,O
2098,Food Delivery,26,76,a,a,DET,det,O,,2029,Food Delivery,26,76,a,DT,0,,I-APP-USR,I-APP-OUT,I-APP-CON,O,APP-ENT
2099,Food Delivery,26,76,map,map,NOUN,attr,APP-ENT,,2030,Food Delivery,26,76,map,JJ,0,,I-APP-USR,I-APP-OUT,I-APP-CON,O,APP-ENT
2100,Food Delivery,26,76,showing,show,VERB,acl,APP-SHO,,2031,Food Delivery,26,76,showing,VBG,0,,B-APP-USR,B-APP-EVT,B-APP-IFF,O,APP-IFF
2101,Food Delivery,26,76,the,the,DET,det,O,,2032,Food Delivery,26,76,the,DT,0,,I-APP-USR,I-APP-EVT,B-APP-PRE,EVT-USR,APP-ACT
2102,Food Delivery,26,76,path,path,NOUN,dobj,APP-ENT,,2033,Food Delivery,26,76,path,NN,0,,I-APP-USR,I-APP-EVT,I-APP-PRE,O,O
2103,Food Delivery,26,76,from,from,ADP,prep,APP-QLF,,2034,Food Delivery,26,76,from,IN,0,,I-APP-USR,I-APP-EVT,I-APP-PRE,O,APP-ENT
2104,Food Delivery,26,76,the,the,DET,det,O,,2035,Food Delivery,26,76,the,DT,0,,O,O,O,O,O
2105,Food Delivery,26,76,restaurant,restaurant,NOUN,pobj,APP-ENT,,2036,Food Delivery,26,76,restaurant,NN,0,,B-APP-ALG,B-APP-OUT,B-APP-CON,O,APP-ENT
2106,Food Delivery,26,76,to,to,ADP,prep,APP-QLF,,2037,Food Delivery,26,76,to,TO,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,O
2107,Food Delivery,26,76,the,the,DET,det,O,,2038,Food Delivery,26,76,the,DT,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-INP
2108,Food Delivery,26,76,delivery,delivery,NOUN,compound,APP-ENT,,2039,Food Delivery,26,76,delivery,NN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,EVT-APP,APP-INP
2109,Food Delivery,26,76,address,address,NOUN,pobj,APP-ENT,,2040,Food Delivery,26,76,address,NN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,O
2110,Food Delivery,26,76,and,and,CCONJ,cc,O,,2041,Food Delivery,26,76,and,CC,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,O
2111,Food Delivery,26,76,the,the,DET,det,O,,2042,Food Delivery,26,76,the,DT,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-ENT
2112,Food Delivery,26,76,current,current,ADJ,amod,APP-ENT,,2043,Food Delivery,26,76,current,JJ,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,O
2113,Food Delivery,26,76,location,location,NOUN,conj,APP-ENT,,2044,Food Delivery,26,76,location,NN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-ENT
2114,Food Delivery,26,76,of,of,ADP,prep,O,,2045,Food Delivery,26,76,of,IN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,O
2115,Food Delivery,26,76,the,the,DET,det,O,,2046,Food Delivery,26,76,the,DT,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,O
2116,Food Delivery,26,76,driver,driver,NOUN,pobj,APP-ENT,,2047,Food Delivery,26,76,driver,NN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,O
2117,Trading,27,78,When,when,ADV,advmod,APP-IFF,,2048,Trading,27,78,When,WRB,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,O
2118,Trading,27,78,users,user,NOUN,nsubj,APP-ENT,,2049,Trading,27,78,user,NN,1,singular,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-ACT
2119,Trading,27,78,launches,launch,VERB,advcl,APP-ACT,,2050,Trading,27,78,launches,VBD,0,,B-APP-IFF,B-APP-EVT,B-APP-IFF,O,APP-IFF
2120,Trading,27,78,the,the,DET,det,O,,2051,Trading,27,78,the,DT,0,,B-APP-USR,I-APP-EVT,B-APP-PRE,EVT-USR,APP-ACT
2121,Trading,27,78,app,app,NOUN,dobj,APP-ENT,,2052,Trading,27,78,app,NN,0,,I-APP-USR,I-APP-EVT,I-APP-PRE,O,O
2122,Trading,27,78,",",",",PUNCT,punct,O,,2053,Trading,27,78,",",",",0,,I-APP-USR,I-APP-EVT,I-APP-PRE,O,APP-ENT
2123,Trading,27,78,she,-PRON-,PRON,nsubjpass,APP-ENT,,2054,Trading,27,78,she,PRP,0,,I-APP-USR,I-APP-EVT,I-APP-PRE,O,O
2124,Trading,27,78,should,should,VERB,aux,O,,2055,Trading,27,78,should,MD,0,,I-APP-USR,I-APP-EVT,I-APP-PRE,O,APP-ENT
2125,Trading,27,78,be,be,AUX,auxpass,O,,2056,Trading,27,78,be,VB,0,,,O,O,O,O
2126,Trading,27,78,shown,show,VERB,ROOT,O,,2057,Trading,27,78,shown,VBN,0,,B-APP-ALG,B-APP-ALG,B-APP-CON,O,O
2127,Trading,27,78,three,three,NUM,nummod,APP-SHO,,2058,Trading,27,78,three,CD,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,O,APP-ENT
2128,Trading,27,78,options,option,NOUN,dobj,APP-QLF,,2059,Trading,27,78,options,NN,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,O,APP-ENT
2129,Trading,27,78,:,:,PUNCT,punct,APP-ENT,,2060,Trading,27,78,:,:,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,O,O
2130,Trading,27,78,A,a,NOUN,ROOT,O,,2061,Trading,27,78,A,DT,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,O,APP-ENT
2131,Trading,27,79, , ,SPACE,,O,,,,,, ,,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,O,O
2132,Trading,27,79,add,add,VERB,ROOT,APP-FIX,,2062,Trading,27,79,add,VB,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,O,O
2133,Trading,27,79,a,a,DET,det,APP-FIX,,2063,Trading,27,79,a,DT,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,EVT-APP,APP-ACT
2134,Trading,27,79,new,new,ADJ,amod,APP-FIX,,2064,Trading,27,79,new,JJ,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,O,O
2135,Trading,27,79,trade,trade,NOUN,dobj,APP-FIX,,2065,Trading,27,79,trade,NN,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,EVT-APP,APP-ACT
2136,Trading,27,79,",",",",PUNCT,punct,O,,2066,Trading,27,79,",",",",0,,I-APP-ALG,I-APP-ALG,I-APP-CON,O,APP-FIX
2137,Trading,27,79,B,b,NOUN,npadvmod,APP-FIX,,2067,Trading,27,79,B,NNP,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,O,APP-QLF
2138,Trading,27,80, , ,SPACE,,O,,,,,, ,,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,O,APP-ENT
2139,Trading,27,80,List,List,PROPN,ROOT,APP-FIX,,2068,Trading,27,80,List,NN,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,O,O
2140,Trading,27,80,of,of,ADP,prep,APP-FIX,,2069,Trading,27,80,of,IN,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,O,O
2141,Trading,27,80,owned,own,VERB,amod,APP-FIX,,2070,Trading,27,80,owned,JJ,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,O,APP-ENT
2142,Trading,27,80,stocks,stock,NOUN,compound,APP-FIX,,2071,Trading,27,80,stocks,NN,0,,O,O,I-APP-CON,O,O
2143,Trading,27,80,C,C,PROPN,pobj,APP-FIX,,2072,Trading,27,80,C,NNP,0,,O,O,I-APP-CON,O,O
