,APP,REQ,SENT,WORD,POS,TAG1,TAG2,TAG3,TAG4,TAG5,TAG6,TAG7,,
2091,Trading,28,82,asked,VBN,,,,,,,APP-INP,,
2092,Trading,28,82,to,TO,,,,,,,APP-INP,,
2093,Trading,28,82,select,VB,,,,,,,APP-INP,,
2094,Trading,28,82,one,CD,,,,,,,APP-ENT,,
2095,Trading,28,82,by,IN,,,,,,,O,,
2096,Trading,28,82,typing,VBG,,,,,,,APP-INP,,
2097,Trading,28,82,the,DT,,,,,,,O,,
2098,Trading,28,82,stock,NN,,,,,,,APP-ENT,,
2099,Trading,28,82,name,NN,,,,,,,APP-ENT,,
2100,Trading,29,83,After,IN,,,,,,,APP-IFF,,
2101,Trading,29,83,selecting,VBG,,,,,,,APP-ACT,,
2102,Trading,29,83,the,DT,,,,,,,O,,
2103,Trading,29,83,stock,NN,,,,,,,APP-ENT,,
2104,Trading,29,83,",",",",,,,,,,O,,
2105,Trading,29,83,user,NN,,,,,,,APP-ENT,,
2106,Trading,29,83,should,MD,,,,,,,O,,
2107,Trading,29,83,be,VB,,,,,,,APP-INP,,
2108,Trading,29,83,asked,VBN,,,,,,,APP-INP,,
2109,Trading,29,83,for,IN,,,,,,,O,,
2110,Trading,29,83,the,DT,,,,,,,O,,
2111,Trading,29,83,number,NN,,,,,,,APP-ENT,,
2112,Trading,29,83,of,IN,,,,,,,O,,
2113,Trading,29,83,share,NN,,,,,,,APP-ENT,,
2114,Trading,29,83,she,PRP,,,,,,,O,,
2115,Trading,29,83,would,MD,,,,,,,O,,
2116,Trading,29,83,like,VB,,,,,,,O,,
2117,Trading,29,83,to,TO,,,,,,,O,,
2118,Trading,29,83,buy,VB,,,,,,,APP-ACT,,
2119,Trading,30,84,After,IN,,,,,,,APP-IFF,,
2120,Trading,30,84,selecting,VBG,,,,,,,APP-ACT,,
2121,Trading,30,84,the,DT,,,,,,,O,,
2122,Trading,30,84,number,NN,,,,,,,APP-ENT,,
2123,Trading,30,84,of,IN,,,,,,,O,,
2124,Trading,30,84,share,NN,,,,,,,APP-ENT,,
2125,Trading,30,84,",",",",,,,,,,O,,
2126,Trading,30,84,the,DT,,,,,,,O,,
2127,Trading,30,84,total,JJ,,,,,,,APP-ENT,,
2128,Trading,30,84,price,NN,,,,,,,APP-ENT,,
2129,Trading,30,84,of,IN,,,,,,,O,,
2130,Trading,30,84,stock,NN,,,,,,,APP-ENT,,
2131,Trading,30,84,should,MD,,,,,,,O,,
2132,Trading,30,84,be,VB,,,,,,,O,,
2133,Trading,30,84,calculated,VBN,,,,,,,APP-ACT,,
2134,Trading,30,84,which,WDT,,,,,,,O,,
2135,Trading,30,84,includes,VBZ,,,,,,,APP-ACT,,
2136,Trading,30,84,1,CD,,,,,,,APP-FIX,,
2137,Trading,30,84,%,NN,,,,,,,APP-QLF,,
2138,Trading,30,84,cost,NN,,,,,,,APP-ENT,,
2139,Trading,30,84,of,IN,,,,,,,O,,
2140,Trading,30,84,the,DT,,,,,,,O,,
2141,Trading,30,84,trade,NN,,,,,,,APP-ENT,,
2142,Trading,30,84,and,CC,,,,,,,O,,
2143,Trading,30,84,then,RB,,,,,,,O,,
2144,Trading,30,84,user,NN,,,,,,,APP-ENT,,
2145,Trading,30,84,should,MD,,,,,,,O,,
2146,Trading,30,84,be,VB,,,,,,,O,,
2147,Trading,30,84,asked,VBN,,,,,,,APP-INP,,
2148,Trading,30,84,to,TO,,,,,,,O,,
2149,Trading,30,84,confirm,VB,,,,,,,APP-ACT,,
2150,Trading,30,84,the,DT,,,,,,,O,,
2151,Trading,30,84,trade,NN,,,,,,,APP-ENT,,
2152,Trading,31,86,If,IN,,,,,,,APP-IFF,,
2153,Trading,31,86,user,JJ,,,,,,,APP-ENT,,
2154,Trading,31,86,confirm,NN,,,,,,,APP-ACT,,
2155,Trading,31,86,",",",",,,,,,,O,,
2156,Trading,31,86,the,DT,,,,,,,O,,
2157,Trading,31,86,current,JJ,,,,,,,APP-ENT,,
2158,Trading,31,86,balance,NN,,,,,,,APP-ENT,,
2159,Trading,31,86,of,IN,,,,,,,O,,
2160,Trading,31,86,the,DT,,,,,,,O,,
2161,Trading,31,86,user,NN,,,,,,,APP-ENT,,
2162,Trading,31,86,account,NN,,,,,,,APP-ENT,,
2163,Trading,31,86,should,MD,,,,,,,O,,
2164,Trading,31,86,be,VB,,,,,,,O,,
2165,Trading,31,86,compared,VBN,,,,,,,APP-ACT,,
2166,Trading,31,86,with,IN,,,,,,,APP-ACT,,
2167,Trading,31,86,the,DT,,,,,,,O,,
2168,Trading,31,86,total,JJ,,,,,,,APP-ENT,,
2169,Trading,31,86,price,NN,,,,,,,APP-ENT,,
2170,Trading,31,87,If,IN,,,,,,,APP-IFF,,
2171,Trading,31,87,it,PRP,,,,,,,APP-ENT,,
2172,Trading,31,87,can,MD,,,,,,,APP-ACT,,
2173,Trading,31,87,cover,VB,,,,,,,APP-ACT,,
2174,Trading,31,87,the,DT,,,,,,,O,,
2175,Trading,31,87,total,JJ,,,,,,,APP-ENT,,
2176,Trading,31,87,price,NN,,,,,,,APP-ENT,,
2177,Trading,31,87,",",",",,,,,,,O,,
2178,Trading,31,87,then,RB,,,,,,,O,,
2179,Trading,31,87,the,DT,,,,,,,O,,
2180,Trading,31,87,trade,NN,,,,,,,APP-ENT,,
2181,Trading,31,87,should,MD,,,,,,,O,,
2182,Trading,31,87,be,VB,,,,,,,O,,
2183,Trading,31,87,executed,VBN,,,,,,,APP-ACT,,
2184,Trading,31,87,and,CC,,,,,,,O,,
2185,Trading,31,87,user,NN,,,,,,,APP-ENT,,
2186,Trading,31,87,should,MD,,,,,,,O,,
2187,Trading,31,87,be,VB,,,,,,,O,,
2188,Trading,31,87,taken,VBN,,,,,,,APP-ACT,,
2189,Trading,31,87,to,TO,,,,,,,APP-ACT,,
2190,Trading,31,87,the,DT,,,,,,,O,,
2191,Trading,31,87,main,JJ,,,,,,,APP-ENT,,
2192,Trading,31,87,menu,NN,,,,,,,APP-ENT,,
2193,Trading,31,88,Otherwise,RB,,,,,,,APP-IFF,,
2194,Trading,31,88,",",",",,,,,,,O,,
2195,Trading,31,88,an,DT,,,,,,,O,,
2196,Trading,31,88,error,NN,,,,,,,APP-QLF,,
2197,Trading,31,88,message,NN,,,,,,,APP-ENT,,
2198,Trading,31,88,should,MD,,,,,,,O,,
2199,Trading,31,88,be,VB,,,,,,,O,,
2200,Trading,31,88,displayed,VBN,,,,,,,APP-SHO,,
2201,Trading,31,88,and,CC,,,,,,,O,,
2202,Trading,31,88,once,RB,,,,,,,APP-IFF,,
2203,Trading,31,88,user,JJ,,,,,,,APP-ENT,,
2204,Trading,31,88,confirms,VBZ,,,,,,,APP-ACT,,
2205,Trading,31,88,she,PRP,,,,,,,APP-ENT,,
2206,Trading,31,88,should,MD,,,,,,,O,,
2207,Trading,31,88,be,VB,,,,,,,O,,
2208,Trading,31,88,returned,VBN,,,,,,,APP-ACT,,
2209,Trading,31,88,to,TO,,,,,,,APP-ACT,,
2210,Trading,31,88,the,DT,,,,,,,O,,
2211,Trading,31,88,main,JJ,,,,,,,APP-ENT,,
2212,Trading,31,88,menu,NN,,,,,,,APP-ENT,,
2213,Trading,32,90,If,IN,,,,,,,APP-IFF,,
2214,Trading,32,90,the,DT,,,,,,,O,,
2215,Trading,32,90,user,NN,,,,,,,APP-ENT,,
2216,Trading,32,90,selects,VBZ,,,,,,,APP-INP,,
2217,Trading,32,90,option,NN,,,,,,,APP-ENT,,
2218,Trading,32,90,C,NNP,,,,,,,APP-ENT,,
2219,Trading,32,90,",",",",,,,,,,O,,
2220,Trading,32,90,she,PRP,,,,,,,APP-ENT,,
2221,Trading,32,90,should,MD,,,,,,,O,,
2222,Trading,32,90,see,VB,,,,,,,APP-SHO,,
2223,Trading,32,90,a,DT,,,,,,,O,,
2224,Trading,32,90,list,NN,,,,,,,APP-ENT,,
2225,Trading,32,90,of,IN,,,,,,,O,,
2226,Trading,32,90,previous,JJ,,,,,,,APP-ENT,,
2227,Trading,32,90,order,NN,,,,,,,APP-ENT,,
2228,Trading,32,90,each,DT,,,,,,,APP-QLF,,
2229,Trading,32,90,showing,VBG,,,,,,,APP-SHO,,
2230,Trading,32,90,the,DT,,,,,,,O,,
2231,Trading,32,90,following,JJ,,,,,,,APP-ENT,,
2232,Trading,32,90,information,NN,,,,,,,APP-ENT,,
2233,Trading,32,90,:,:,,,,,,,O,,
2234,Trading,32,90,order,NN,,,,,,,APP-ENT,,
2235,Trading,32,90,date,NN,,,,,,,APP-ENT,,
2236,Trading,32,90,",",",",,,,,,,O,,
2237,Trading,32,90,the,DT,,,,,,,O,,
2238,Trading,32,90,stock,NN,,,,,,,APP-ENT,,
2239,Trading,32,90,purchased,VBD,,,,,,,APP-ENT,,
2240,Trading,32,90,",",",",,,,,,,O,,
2241,Trading,32,90,number,NN,,,,,,,APP-ENT,,
2242,Trading,32,90,of,IN,,,,,,,O,,
2243,Trading,32,90,share,NN,,,,,,,APP-ENT,,
2244,Trading,32,90,",",",",,,,,,,O,,
2245,Trading,32,90,and,CC,,,,,,,O,,
2246,Trading,32,90,the,DT,,,,,,,O,,
2247,Trading,32,90,total,JJ,,,,,,,APP-ENT,,
2248,Trading,32,90,cost,NN,,,,,,,APP-ENT,,
2249,Trading,32,90,of,IN,,,,,,,O,,
2250,Trading,32,90,the,DT,,,,,,,O,,
2251,Trading,32,90,order,NN,,,,,,,APP-ENT,,
2252,Trading,32,91,The,DT,,,,,,,O,,
2253,Trading,32,91,result,NN,,,,,,,APP-ENT,,
2254,Trading,32,91,should,MD,,,,,,,O,,
2255,Trading,32,91,be,VB,,,,,,,O,,
2256,Trading,32,91,paged,VBN,,,,,,,APP-ACT,,
2257,Trading,32,91,and,CC,,,,,,,O,,
2258,Trading,32,91,user,RBR,,,,,,,APP-ENT,,
2259,Trading,32,91,can,MD,,,,,,,O,,
2260,Trading,32,91,navigate,VB,,,,,,,APP-ACT,,
2261,Trading,32,91,across,IN,,,,,,,APP-ACT,,
2262,Trading,32,91,page,NN,,,,,,,APP-ENT,,
2263,Trading,32,91,by,IN,,,,,,,O,,
2264,Trading,32,91,pressing,VBG,,,,,,,APP-INP,,
2265,Trading,32,91,up,RP,,,,,,,APP-ENT,,
2266,Trading,32,91,and,CC,,,,,,,O,,
2267,Trading,32,91,down,RB,,,,,,,APP-ENT,,
2268,Trading,32,91,arrow,NN,,,,,,,APP-ENT,,
2269,Trading,32,92,User,NNP,,,,,,,APP-ENT,,
2270,Trading,32,92,can,MD,,,,,,,O,,
2271,Trading,32,92,get,VB,,,,,,,O,,
2272,Trading,32,92,to,TO,,,,,,,O,,
2273,Trading,32,92,choose,VB,,,,,,,O,,
2274,Trading,32,92,to,to,,,,,,,O,,
2275,Trading,32,92,return,VB,,,,,,,APP-ACT,,
2276,Trading,32,92,to,TO,,,,,,,APP-ACT,,
2277,Trading,32,92,the,DT,,,,,,,O,,
2278,Trading,32,92,main,JJ,,,,,,,APP-ENT,,
2279,Trading,32,92,menu,NN,,,,,,,APP-ENT,,
2280,Trading,32,92,by,IN,,,,,,,O,,
2281,Trading,32,92,pressing,VBG,,,,,,,APP-INP,,
2282,Trading,32,92,Enter,NN,,,,,,,APP-ENT,,
2283,Trading,33,93,if,IN,,,,,,,APP-IFF,,
2284,Trading,33,93,user,JJ,,,,,,,APP-ENT,,
2285,Trading,33,93,chooses,NNS,,,,,,,APP-INP,,
2286,Trading,33,93,option,NN,,,,,,,APP-ENT,,
2287,Trading,33,93,B,NNP,,,,,,,APP-ENT,,
2288,Trading,33,93,",",",",,,,,,,O,,
2289,Trading,33,93,A,NNP,,,,,,,O,,
2290,Trading,33,93,list,NN,,,,,,,APP-ENT,,
2291,Trading,33,93,of,IN,,,,,,,O,,
2292,Trading,33,93,stock,NN,,,,,,,APP-ENT,,
2293,Trading,33,93,owned,VBN,,,,,,,APP-ENT,,
2294,Trading,33,93,by,IN,,,,,,,O,,
2295,Trading,33,93,the,DT,,,,,,,O,,
2296,Trading,33,93,user,NN,,,,,,,APP-ENT,,
2297,Trading,33,93,should,MD,,,,,,,O,,
2298,Trading,33,93,be,VB,,,,,,,O,,
2299,Trading,33,93,displayed,VBN,,,,,,,APP-SHO,,
2300,Trading,33,94,Each,DT,,,,,,,APP-QLF,,
2301,Trading,33,94,row,NN,,,,,,,APP-ENT,,
2302,Trading,33,94,should,MD,,,,,,,O,,
2303,Trading,33,94,contain,VB,,,,,,,APP-ACT,,
2304,Trading,33,94,the,DT,,,,,,,O,,
2305,Trading,33,94,following,JJ,,,,,,,APP-ENT,,
2306,Trading,33,94,information,NN,,,,,,,APP-ENT,,
2307,Trading,33,94,:,:,,,,,,,O,,
2308,Trading,33,94,Stock,NN,,,,,,,APP-ENT,,
2309,Trading,33,94,Name,NN,,,,,,,APP-ENT,,
2310,Trading,33,94,",",",",,,,,,,O,,
2311,Trading,33,94,number,NN,,,,,,,APP-ENT,,
2312,Trading,33,94,of,IN,,,,,,,O,,
2313,Trading,33,94,Shares,NNP,,,,,,,APP-ENT,,
2314,Trading,33,94,",",",",,,,,,,O,,
2315,Trading,33,94,the,DT,,,,,,,O,,
2316,Trading,33,94,stock,NN,,,,,,,APP-ENT,,
2317,Trading,33,94,price,NN,,,,,,,APP-ENT,,
2318,Trading,33,94,at,IN,,,,,,,APP-QLF,,
2319,Trading,33,94,the,DT,,,,,,,APP-QLF,,
2320,Trading,33,94,time,NN,,,,,,,APP-QLF,,
2321,Trading,33,94,of,IN,,,,,,,APP-QLF,,
2322,Trading,33,94,the,DT,,,,,,,APP-QLF,,
2323,Trading,33,94,purchase,NN,,,,,,,APP-QLF,,
2324,Trading,33,94,",",",",,,,,,,O,,
2325,Trading,33,94,and,CC,,,,,,,O,,
2326,Trading,33,94,the,DT,,,,,,,O,,
2327,Trading,33,94,stock,NN,,,,,,,APP-ENT,,
2328,Trading,33,94,price,NN,,,,,,,APP-ENT,,
2329,Trading,33,94,right,RB,,,,,,,APP-QLF,,
2330,Trading,33,94,now,RB,,,,,,,APP-QLF,,
2331,Trading,33,95,User,NNP,,,,,,,APP-ENT,,
2332,Trading,33,95,can,MD,,,,,,,APP-IFF,,
2333,Trading,33,95,press,VB,,,,,,,APP-INP,,
2334,Trading,33,95,enter,NN,,,,,,,APP-ENT,,
2335,Trading,33,95,to,TO,,,,,,,O,,
2336,Trading,33,95,go,VB,,,,,,,APP-ACT,,
2337,Trading,33,95,back,RB,,,,,,,O,,
2338,Trading,33,95,to,TO,,,,,,,O,,
2339,Trading,33,95,the,DT,,,,,,,O,,
2340,Trading,33,95,main,JJ,,,,,,,APP-ENT,,
2341,Trading,33,95,menu,NN,,,,,,,APP-ENT,,
2342,Trading,34,97,User,NNP,,,,,,,APP-ENT,,
2343,Trading,34,97,can,MD,,,,,,,APP-IFF,,
2344,Trading,34,97,exit,VB,,,,,,,APP-ACT,,
2345,Trading,34,97,the,DT,,,,,,,APP-ACT,,
2346,Trading,34,97,app,NN,,,,,,,APP-ACT,,
2347,Trading,34,97,by,IN,,,,,,,O,,
2348,Trading,34,97,pressing,VBG,,,,,,,APP-INP,,
2349,Trading,34,97,enter,NN,,,,,,,APP-ENT,,
2350,Bank,38,102,when,WRB,,,,,,,APP-IFF,,
2351,Bank,38,102,launched,VBN,,,,,,,APP-ACT,,
2352,Bank,38,102,",",",",,,,,,,O,,
2353,Bank,38,102,a,DT,,,,,,,O,,
2354,Bank,38,102,login,JJ,,,,,,,APP-ENT,,
2355,Bank,38,102,page,NN,,,,,,,APP-ENT,,
2356,Bank,38,102,should,MD,,,,,,,O,,
2357,Bank,38,102,be,VB,,,,,,,O,,
2358,Bank,38,102,displayed,VBN,,,,,,,APP-SHO,,
2359,Bank,38,102,where,WRB,,,,,,,O,,
2360,Bank,38,102,the,DT,,,,,,,O,,
2361,Bank,38,102,teller,NN,,,,,,,APP-ENT,,
2362,Bank,38,102,can,MD,,,,,,,O,,
2363,Bank,38,102,login,VB,,,,,,,APP-ACT,,
2364,Bank,38,102,by,IN,,,,,,,O,,
2365,Bank,38,102,entering,VBG,,,,,,,APP-INP,,
2366,Bank,38,102,username,JJ,,,,,,,APP-ENT,,
2367,Bank,38,102,and,CC,,,,,,,O,,
2368,Bank,38,102,password,NN,,,,,,,APP-ENT,,
2369,Bank,39,103,if,IN,,,,,,,APP-IFF,,
2370,Bank,39,103,login,JJ,,,,,,,APP-ENT,,
2371,Bank,39,103,succeeds,VBZ,,,,,,,APP-ACT,,
2372,Bank,39,103,",",",",,,,,,,O,,
2373,Bank,39,103,a,DT,,,,,,,O,,
2374,Bank,39,103,menu,NN,,,,,,,APP-ENT,,
2375,Bank,39,103,should,MD,,,,,,,O,,
2376,Bank,39,103,be,VB,,,,,,,O,,
2377,Bank,39,103,displayed,VBN,,,,,,,APP-SHO,,
2378,Bank,40,104,menu,NN,,,,,,,APP-ENT,,
2379,Bank,40,104,should,MD,,,,,,,O,,
2380,Bank,40,104,contain,VB,,,,,,,APP-ACT,,
2381,Bank,40,104,the,DT,,,,,,,O,,
2382,Bank,40,104,following,JJ,,,,,,,APP-QLF,,
2383,Bank,40,104,option,NN,,,,,,,APP-ENT,,
2384,Bank,40,104,:,:,,,,,,,O,,
2385,Bank,40,104,check,NN,,,,,,,APP-FIX,,
2386,Bank,40,104,account,NN,,,,,,,APP-FIX,,
2387,Bank,40,104,balance,NN,,,,,,,APP-FIX,,
2388,Bank,40,104,',',,,,,,,O,,
2389,Bank,40,104,",",",",,,,,,,O,,
2390,Bank,40,104,deposit,',,,,,,,APP-FIX,,
2391,Bank,40,104,money,NN,,,,,,,APP-FIX,,
2392,Bank,40,104,',',,,,,,,O,,
2393,Bank,40,104,",",",",,,,,,,O,,
2394,Bank,40,104,withdraw,',,,,,,,APP-FIX,,
2395,Bank,40,104,money,NN,,,,,,,APP-FIX,,
2396,Bank,40,104,',',,,,,,,O,,
2397,Bank,40,104,",",",",,,,,,,O,,
2398,Bank,40,104,Account,',,,,,,,APP-FIX,,
2399,Bank,40,104,History,NNP,,,,,,,APP-FIX,,
2400,Bank,40,104,',POS,,,,,,,O,,
2401,Bank,40,104,",",",",,,,,,,O,,
2402,Bank,40,104,and,CC,,,,,,,O,,
2403,Bank,40,104,Exit,POS,,,,,,,APP-FIX,,
2404,Bank,40,104,',',,,,,,,O,,
2405,Bank,41,105,on,IN,,,,,,,O,,
2406,Bank,41,105,the,DT,,,,,,,O,,
2407,Bank,41,105,check,NNP,,,,,,,APP-QLF,,
2408,Bank,41,105,account,NN,,,,,,,APP-QLF,,
2409,Bank,41,105,balance,NN,,,,,,,APP-QLF,,
2410,Bank,41,105,page,NN,,,,,,,APP-ENT,,
2411,Bank,41,105,",",",",,,,,,,O,,
2412,Bank,41,105,teller,NN,,,,,,,APP-ENT,,
2413,Bank,41,105,can,MD,,,,,,,O,,
2414,Bank,41,105,enter,VB,,,,,,,APP-INP,,
2415,Bank,41,105,customer,NN,,,,,,,APP-ENT,,
2416,Bank,41,105,s,POS,,,,,,,O,,
2417,Bank,41,105,account,NN,,,,,,,APP-ENT,,
2418,Bank,41,105,information,NN,,,,,,,APP-ENT,,
2419,Bank,41,105,which,WDT,,,,,,,O,,
2420,Bank,41,105,includes,VBZ,,,,,,,APP-ACT,,
2421,Bank,41,105,account,NN,,,,,,,APP-ENT,,
2422,Bank,41,105,number,NN,,,,,,,APP-ENT,,
2423,Bank,41,105,and,CC,,,,,,,O,,
2424,Bank,41,105,the,DT,,,,,,,O,,
2425,Bank,41,105,pin,NN,,,,,,,APP-ENT,,
2426,Bank,41,105,number,NN,,,,,,,APP-ENT,,
2427,Bank,42,106,if,IN,,,,,,,APP-IFF,,
2428,Bank,42,106,account,JJ,,,,,,,APP-ENT,,
2429,Bank,42,106,information,NN,,,,,,,APP-ENT,,
2430,Bank,42,106,match,NN,,,,,,,APP-ACT,,
2431,Bank,42,106,a,DT,,,,,,,O,,
2432,Bank,42,106,record,NN,,,,,,,APP-ENT,,
2433,Bank,42,106,",",",",,,,,,,O,,
2434,Bank,42,106,customer,NN,,,,,,,APP-ENT,,
2435,Bank,42,106,s,POS,,,,,,,O,,
2436,Bank,42,106,current,JJ,,,,,,,APP-ENT,,
2437,Bank,42,106,balance,NN,,,,,,,APP-ENT,,
2438,Bank,42,106,should,MD,,,,,,,O,,
2439,Bank,42,106,be,VB,,,,,,,O,,
2440,Bank,42,106,displayed,VBN,,,,,,,APP-SHO,,
2441,Bank,43,107,on,IN,,,,,,,O,,
2442,Bank,43,107,the,DT,,,,,,,O,,
2443,Bank,43,107,deposit,NNP,,,,,,,APP-QLF,,
2444,Bank,43,107,money,NN,,,,,,,APP-QLF,,
2445,Bank,43,107,page,NN,,,,,,,APP-ENT,,
2446,Bank,43,107,",",",",,,,,,,O,,
2447,Bank,43,107,teller,NN,,,,,,,APP-ENT,,
2448,Bank,43,107,can,MD,,,,,,,O,,
2449,Bank,43,107,enter,VB,,,,,,,APP-INP,,
2450,Bank,43,107,customer,NN,,,,,,,APP-ENT,,
2451,Bank,43,107,s,POS,,,,,,,O,,
2452,Bank,43,107,account,NN,,,,,,,APP-ENT,,
2453,Bank,43,107,information,NN,,,,,,,APP-ENT,,
2454,Bank,43,107,and,CC,,,,,,,O,,
2455,Bank,43,107,if,IN,,,,,,,APP-IFF,,
2456,Bank,43,107,matched,VBN,,,,,,,APP-ACT,,
2457,Bank,43,107,a,DT,,,,,,,O,,
2458,Bank,43,107,record,NN,,,,,,,APP-ENT,,
2459,Bank,43,107,",",",",,,,,,,O,,
2460,Bank,43,107,the,DT,,,,,,,O,,
2461,Bank,43,107,teller,NN,,,,,,,APP-ENT,,
2462,Bank,43,107,should,MD,,,,,,,O,,
2463,Bank,43,107,be,VB,,,,,,,O,,
2464,Bank,43,107,asked,VBN,,,,,,,APP-SHO,,
2465,Bank,43,107,to,TO,,,,,,,O,,
2466,Bank,43,107,enter,VB,,,,,,,APP-INP,,
2467,Bank,43,107,the,DT,,,,,,,O,,
2468,Bank,43,107,amount,NN,,,,,,,APP-ENT,,
2469,Bank,43,107,to,TO,,,,,,,APP-ENT,,
2470,Bank,43,107,deposit,VB,,,,,,,APP-ENT,,
2471,Bank,43,107,twice,NN,,,,,,,APP-QLF,,
2472,Bank,44,109,If,IN,,,,,,,APP-IFF,,
2473,Bank,44,109,both,DT,,,,,,,APP-QLF,,
2474,Bank,44,109,amount,NNP,,,,,,,APP-ENT,,
2475,Bank,44,109,to,TO,,,,,,,APP-ENT,,
2476,Bank,44,109,deposit,VB,,,,,,,APP-ENT,,
2477,Bank,44,109,values,NN,,,,,,,APP-ENT,,
2478,Bank,44,109,are,VBP,,,,,,,APP-ACT,,
2479,Bank,44,109,the,DT,,,,,,,APP-QLF,,
2480,Bank,44,109,same,JJ,,,,,,,APP-QLF,,
2481,Bank,44,109,",",",",,,,,,,O,,
2482,Bank,44,109,then,RB,,,,,,,O,,
2483,Bank,44,109,customer,NN,,,,,,,APP-ENT,,
2484,Bank,44,109,s,POS,,,,,,,O,,
2485,Bank,44,109,account,NN,,,,,,,APP-ENT,,
2486,Bank,44,109,balance,NN,,,,,,,APP-ENT,,
2487,Bank,44,109,should,MD,,,,,,,O,,
2488,Bank,44,109,be,VB,,,,,,,O,,
2489,Bank,44,109,increased,VBN,,,,,,,APP-ACT,,
2490,Bank,44,109,by,IN,,,,,,,O,,
2491,Bank,44,109,the,DT,,,,,,,O,,
2492,Bank,44,109,deposited,JJ,,,,,,,APP-ENT,,
2493,Bank,44,109,value,NN,,,,,,,APP-ENT,,
2494,Bank,44,110,If,IN,,,,,,,APP-IFF,,
2495,Bank,44,110,not,RB,,,,,,,APP-ACT,,
2496,Bank,44,110,",",",",,,,,,,O,,
2497,Bank,44,110,teller,NN,,,,,,,APP-ENT,,
2498,Bank,44,110,should,MD,,,,,,,O,,
2499,Bank,44,110,be,VB,,,,,,,O,,
2500,Bank,44,110,asked,VBN,,,,,,,APP-SHO,,
2501,Bank,44,110,to,TO,,,,,,,O,,
2502,Bank,44,110,enter,VB,,,,,,,APP-INP,,
2503,Bank,44,110,the,DT,,,,,,,O,,
2504,Bank,44,110,amount,NN,,,,,,,APP-ENT,,
2505,Bank,44,110,again,RB,,,,,,,APP-QLF,,
2506,Bank,45,112,On,IN,,,,,,,O,,
2507,Bank,45,112,the,DT,,,,,,,O,,
2508,Bank,45,112,withdraw,JJ,,,,,,,APP-QLF,,
2509,Bank,45,112,money,NN,,,,,,,APP-QLF,,
2510,Bank,45,112,page,NN,,,,,,,APP-ENT,,
2511,Bank,45,112,",",",",,,,,,,O,,
2512,Bank,45,112,teller,NN,,,,,,,APP-ENT,,
2513,Bank,45,112,can,MD,,,,,,,O,,
2514,Bank,45,112,enter,VB,,,,,,,APP-INP,,
2515,Bank,45,112,customer,NN,,,,,,,APP-ENT,,
2516,Bank,45,112,s,POS,,,,,,,O,,
2517,Bank,45,112,account,NN,,,,,,,APP-ENT,,
2518,Bank,45,112,information,NN,,,,,,,APP-ENT,,
2519,Bank,45,112,and,CC,,,,,,,O,,
2520,Bank,45,112,if,IN,,,,,,,APP-IFF,,
2521,Bank,45,112,matched,VBN,,,,,,,APP-ACT,,
2522,Bank,45,112,a,DT,,,,,,,O,,
2523,Bank,45,112,record,NN,,,,,,,APP-ENT,,
2524,Bank,45,112,",",",",,,,,,,O,,
2525,Bank,45,112,the,DT,,,,,,,O,,
2526,Bank,45,112,teller,NN,,,,,,,APP-ENT,,
2527,Bank,45,112,should,MD,,,,,,,O,,
2528,Bank,45,112,be,VB,,,,,,,O,,
2529,Bank,45,112,asked,VBN,,,,,,,APP-SHO,,
2530,Bank,45,112,to,TO,,,,,,,O,,
2531,Bank,45,112,enter,VB,,,,,,,APP-INP,,
2532,Bank,45,112,the,DT,,,,,,,O,,
2533,Bank,45,112,amount,NN,,,,,,,APP-ENT,,
2534,Bank,45,112,to,TO,,,,,,,APP-ENT,,
2535,Bank,45,112,deposit,VB,,,,,,,APP-ENT,,
2536,Bank,45,112,twice,NN,,,,,,,APP-QLF,,
2537,Bank,46,114,If,IN,,,,,,,APP-IFF,,
2538,Bank,46,114,both,DT,,,,,,,APP-QLF,,
2539,Bank,46,114,amount,NNP,,,,,,,APP-ENT,,
2540,Bank,46,114,to,TO,,,,,,,APP-ENT,,
2541,Bank,46,114,deposit,VB,,,,,,,APP-ENT,,
2542,Bank,46,114,are,VBP,,,,,,,APP-ACT,,
2543,Bank,46,114,the,DT,,,,,,,APP-QLF,,
2544,Bank,46,114,same,JJ,,,,,,,APP-QLF,,
2545,Bank,46,114,and,CC,,,,,,,O,,
2546,Bank,46,114,the,RB,,,,,,,O,,
2547,Bank,46,114,customer,NN,,,,,,,APP-ENT,,
2548,Bank,46,114,s,POS,,,,,,,O,,
2549,Bank,46,114,account,NN,,,,,,,APP-ENT,,
2550,Bank,46,114,balance,NN,,,,,,,APP-ENT,,
2551,Bank,46,114,is,VBZ,,,,,,,APP-ACT,,
2552,Bank,46,114,greater,JJR,,,,,,,APP-ACT,,
2553,Bank,46,114,than,IN,,,,,,,O,,
2554,Bank,46,114,the,DT,,,,,,,O,,
2555,Bank,46,114,amount,NN,,,,,,,APP-ENT,,
2556,Bank,46,114,",",",",,,,,,,O,,
2557,Bank,46,114,the,DT,,,,,,,O,,
2558,Bank,46,114,account,NN,,,,,,,APP-ENT,,
2559,Bank,46,114,balance,NN,,,,,,,APP-ENT,,
2560,Bank,46,114,should,MD,,,,,,,O,,
2561,Bank,46,114,be,VB,,,,,,,O,,
2562,Bank,46,114,decreased,VBN,,,,,,,APP-ACT,,
2563,Bank,46,114,by,IN,,,,,,,O,,
2564,Bank,46,114,the,DT,,,,,,,O,,
